,image,label_name,label
557,AID\BareLand\bareland_277.jpg,BareLand,1
558,AID\BareLand\bareland_278.jpg,BareLand,1
559,AID\BareLand\bareland_279.jpg,BareLand,1
560,AID\BareLand\bareland_28.jpg,BareLand,1
561,AID\BareLand\bareland_280.jpg,BareLand,1
562,AID\BareLand\bareland_281.jpg,BareLand,1
563,AID\BareLand\bareland_282.jpg,BareLand,1
564,AID\BareLand\bareland_283.jpg,BareLand,1
565,AID\BareLand\bareland_284.jpg,BareLand,1
566,AID\BareLand\bareland_285.jpg,BareLand,1
567,AID\BareLand\bareland_286.jpg,BareLand,1
568,AID\BareLand\bareland_287.jpg,BareLand,1
569,AID\BareLand\bareland_288.jpg,BareLand,1
570,AID\BareLand\bareland_289.jpg,BareLand,1
571,AID\BareLand\bareland_29.jpg,BareLand,1
572,AID\BareLand\bareland_290.jpg,BareLand,1
573,AID\BareLand\bareland_291.jpg,BareLand,1
574,AID\BareLand\bareland_292.jpg,BareLand,1
575,AID\BareLand\bareland_293.jpg,BareLand,1
576,AID\BareLand\bareland_294.jpg,BareLand,1
577,AID\BareLand\bareland_295.jpg,BareLand,1
578,AID\BareLand\bareland_296.jpg,BareLand,1
579,AID\BareLand\bareland_297.jpg,BareLand,1
580,AID\BareLand\bareland_298.jpg,BareLand,1
581,AID\BareLand\bareland_299.jpg,BareLand,1
582,AID\BareLand\bareland_3.jpg,BareLand,1
583,AID\BareLand\bareland_30.jpg,BareLand,1
584,AID\BareLand\bareland_300.jpg,BareLand,1
585,AID\BareLand\bareland_301.jpg,BareLand,1
586,AID\BareLand\bareland_302.jpg,BareLand,1
587,AID\BareLand\bareland_303.jpg,BareLand,1
588,AID\BareLand\bareland_304.jpg,BareLand,1
589,AID\BareLand\bareland_305.jpg,BareLand,1
590,AID\BareLand\bareland_306.jpg,BareLand,1
591,AID\BareLand\bareland_307.jpg,BareLand,1
592,AID\BareLand\bareland_308.jpg,BareLand,1
593,AID\BareLand\bareland_309.jpg,BareLand,1
594,AID\BareLand\bareland_31.jpg,BareLand,1
595,AID\BareLand\bareland_310.jpg,BareLand,1
596,AID\BareLand\bareland_32.jpg,BareLand,1
597,AID\BareLand\bareland_33.jpg,BareLand,1
598,AID\BareLand\bareland_34.jpg,BareLand,1
599,AID\BareLand\bareland_35.jpg,BareLand,1
600,AID\BareLand\bareland_36.jpg,BareLand,1
601,AID\BareLand\bareland_37.jpg,BareLand,1
602,AID\BareLand\bareland_38.jpg,BareLand,1
603,AID\BareLand\bareland_39.jpg,BareLand,1
604,AID\BareLand\bareland_4.jpg,BareLand,1
605,AID\BareLand\bareland_40.jpg,BareLand,1
606,AID\BareLand\bareland_41.jpg,BareLand,1
607,AID\BareLand\bareland_42.jpg,BareLand,1
608,AID\BareLand\bareland_43.jpg,BareLand,1
609,AID\BareLand\bareland_44.jpg,BareLand,1
610,AID\BareLand\bareland_45.jpg,BareLand,1
611,AID\BareLand\bareland_46.jpg,BareLand,1
612,AID\BareLand\bareland_47.jpg,BareLand,1
613,AID\BareLand\bareland_48.jpg,BareLand,1
614,AID\BareLand\bareland_49.jpg,BareLand,1
615,AID\BareLand\bareland_5.jpg,BareLand,1
616,AID\BareLand\bareland_50.jpg,BareLand,1
617,AID\BareLand\bareland_51.jpg,BareLand,1
618,AID\BareLand\bareland_52.jpg,BareLand,1
619,AID\BareLand\bareland_53.jpg,BareLand,1
620,AID\BareLand\bareland_54.jpg,BareLand,1
621,AID\BareLand\bareland_55.jpg,BareLand,1
622,AID\BareLand\bareland_56.jpg,BareLand,1
623,AID\BareLand\bareland_57.jpg,BareLand,1
624,AID\BareLand\bareland_58.jpg,BareLand,1
625,AID\BareLand\bareland_59.jpg,BareLand,1
626,AID\BareLand\bareland_6.jpg,BareLand,1
627,AID\BareLand\bareland_60.jpg,BareLand,1
628,AID\BareLand\bareland_61.jpg,BareLand,1
629,AID\BareLand\bareland_62.jpg,BareLand,1
630,AID\BareLand\bareland_63.jpg,BareLand,1
631,AID\BareLand\bareland_64.jpg,BareLand,1
632,AID\BareLand\bareland_65.jpg,BareLand,1
633,AID\BareLand\bareland_66.jpg,BareLand,1
634,AID\BareLand\bareland_67.jpg,BareLand,1
635,AID\BareLand\bareland_68.jpg,BareLand,1
636,AID\BareLand\bareland_69.jpg,BareLand,1
637,AID\BareLand\bareland_7.jpg,BareLand,1
638,AID\BareLand\bareland_70.jpg,BareLand,1
639,AID\BareLand\bareland_71.jpg,BareLand,1
640,AID\BareLand\bareland_72.jpg,BareLand,1
641,AID\BareLand\bareland_73.jpg,BareLand,1
642,AID\BareLand\bareland_74.jpg,BareLand,1
643,AID\BareLand\bareland_75.jpg,BareLand,1
644,AID\BareLand\bareland_76.jpg,BareLand,1
645,AID\BareLand\bareland_77.jpg,BareLand,1
646,AID\BareLand\bareland_78.jpg,BareLand,1
647,AID\BareLand\bareland_79.jpg,BareLand,1
648,AID\BareLand\bareland_8.jpg,BareLand,1
649,AID\BareLand\bareland_80.jpg,BareLand,1
650,AID\BareLand\bareland_81.jpg,BareLand,1
651,AID\BareLand\bareland_82.jpg,BareLand,1
652,AID\BareLand\bareland_83.jpg,BareLand,1
653,AID\BareLand\bareland_84.jpg,BareLand,1
654,AID\BareLand\bareland_85.jpg,BareLand,1
655,AID\BareLand\bareland_86.jpg,BareLand,1
656,AID\BareLand\bareland_87.jpg,BareLand,1
657,AID\BareLand\bareland_88.jpg,BareLand,1
658,AID\BareLand\bareland_89.jpg,BareLand,1
659,AID\BareLand\bareland_9.jpg,BareLand,1
660,AID\BareLand\bareland_90.jpg,BareLand,1
661,AID\BareLand\bareland_91.jpg,BareLand,1
662,AID\BareLand\bareland_92.jpg,BareLand,1
663,AID\BareLand\bareland_93.jpg,BareLand,1
664,AID\BareLand\bareland_94.jpg,BareLand,1
665,AID\BareLand\bareland_95.jpg,BareLand,1
666,AID\BareLand\bareland_96.jpg,BareLand,1
667,AID\BareLand\bareland_97.jpg,BareLand,1
668,AID\BareLand\bareland_98.jpg,BareLand,1
669,AID\BareLand\bareland_99.jpg,BareLand,1
670,AID\BaseballField\baseballfield_1.jpg,BaseballField,2
671,AID\BaseballField\baseballfield_10.jpg,BaseballField,2
672,AID\BaseballField\baseballfield_100.jpg,BaseballField,2
673,AID\BaseballField\baseballfield_101.jpg,BaseballField,2
674,AID\BaseballField\baseballfield_102.jpg,BaseballField,2
675,AID\BaseballField\baseballfield_103.jpg,BaseballField,2
676,AID\BaseballField\baseballfield_104.jpg,BaseballField,2
677,AID\BaseballField\baseballfield_105.jpg,BaseballField,2
678,AID\BaseballField\baseballfield_106.jpg,BaseballField,2
679,AID\BaseballField\baseballfield_107.jpg,BaseballField,2
680,AID\BaseballField\baseballfield_108.jpg,BaseballField,2
681,AID\BaseballField\baseballfield_109.jpg,BaseballField,2
682,AID\BaseballField\baseballfield_11.jpg,BaseballField,2
683,AID\BaseballField\baseballfield_110.jpg,BaseballField,2
684,AID\BaseballField\baseballfield_111.jpg,BaseballField,2
685,AID\BaseballField\baseballfield_112.jpg,BaseballField,2
686,AID\BaseballField\baseballfield_113.jpg,BaseballField,2
687,AID\BaseballField\baseballfield_114.jpg,BaseballField,2
688,AID\BaseballField\baseballfield_115.jpg,BaseballField,2
689,AID\BaseballField\baseballfield_116.jpg,BaseballField,2
690,AID\BaseballField\baseballfield_117.jpg,BaseballField,2
691,AID\BaseballField\baseballfield_118.jpg,BaseballField,2
692,AID\BaseballField\baseballfield_119.jpg,BaseballField,2
693,AID\BaseballField\baseballfield_12.jpg,BaseballField,2
694,AID\BaseballField\baseballfield_120.jpg,BaseballField,2
695,AID\BaseballField\baseballfield_121.jpg,BaseballField,2
696,AID\BaseballField\baseballfield_122.jpg,BaseballField,2
697,AID\BaseballField\baseballfield_123.jpg,BaseballField,2
698,AID\BaseballField\baseballfield_124.jpg,BaseballField,2
699,AID\BaseballField\baseballfield_125.jpg,BaseballField,2
700,AID\BaseballField\baseballfield_126.jpg,BaseballField,2
701,AID\BaseballField\baseballfield_127.jpg,BaseballField,2
702,AID\BaseballField\baseballfield_128.jpg,BaseballField,2
703,AID\BaseballField\baseballfield_129.jpg,BaseballField,2
704,AID\BaseballField\baseballfield_13.jpg,BaseballField,2
705,AID\BaseballField\baseballfield_130.jpg,BaseballField,2
706,AID\BaseballField\baseballfield_131.jpg,BaseballField,2
707,AID\BaseballField\baseballfield_132.jpg,BaseballField,2
708,AID\BaseballField\baseballfield_133.jpg,BaseballField,2
709,AID\BaseballField\baseballfield_134.jpg,BaseballField,2
710,AID\BaseballField\baseballfield_135.jpg,BaseballField,2
711,AID\BaseballField\baseballfield_136.jpg,BaseballField,2
712,AID\BaseballField\baseballfield_137.jpg,BaseballField,2
713,AID\BaseballField\baseballfield_138.jpg,BaseballField,2
714,AID\BaseballField\baseballfield_139.jpg,BaseballField,2
715,AID\BaseballField\baseballfield_14.jpg,BaseballField,2
716,AID\BaseballField\baseballfield_140.jpg,BaseballField,2
717,AID\BaseballField\baseballfield_141.jpg,BaseballField,2
718,AID\BaseballField\baseballfield_142.jpg,BaseballField,2
719,AID\BaseballField\baseballfield_143.jpg,BaseballField,2
720,AID\BaseballField\baseballfield_144.jpg,BaseballField,2
721,AID\BaseballField\baseballfield_145.jpg,BaseballField,2
722,AID\BaseballField\baseballfield_146.jpg,BaseballField,2
723,AID\BaseballField\baseballfield_147.jpg,BaseballField,2
724,AID\BaseballField\baseballfield_148.jpg,BaseballField,2
725,AID\BaseballField\baseballfield_149.jpg,BaseballField,2
726,AID\BaseballField\baseballfield_15.jpg,BaseballField,2
727,AID\BaseballField\baseballfield_150.jpg,BaseballField,2
728,AID\BaseballField\baseballfield_151.jpg,BaseballField,2
729,AID\BaseballField\baseballfield_152.jpg,BaseballField,2
730,AID\BaseballField\baseballfield_153.jpg,BaseballField,2
731,AID\BaseballField\baseballfield_154.jpg,BaseballField,2
732,AID\BaseballField\baseballfield_155.jpg,BaseballField,2
733,AID\BaseballField\baseballfield_156.jpg,BaseballField,2
734,AID\BaseballField\baseballfield_157.jpg,BaseballField,2
735,AID\BaseballField\baseballfield_158.jpg,BaseballField,2
736,AID\BaseballField\baseballfield_159.jpg,BaseballField,2
737,AID\BaseballField\baseballfield_16.jpg,BaseballField,2
738,AID\BaseballField\baseballfield_160.jpg,BaseballField,2
739,AID\BaseballField\baseballfield_161.jpg,BaseballField,2
740,AID\BaseballField\baseballfield_162.jpg,BaseballField,2
741,AID\BaseballField\baseballfield_163.jpg,BaseballField,2
742,AID\BaseballField\baseballfield_164.jpg,BaseballField,2
743,AID\BaseballField\baseballfield_165.jpg,BaseballField,2
744,AID\BaseballField\baseballfield_166.jpg,BaseballField,2
745,AID\BaseballField\baseballfield_167.jpg,BaseballField,2
746,AID\BaseballField\baseballfield_168.jpg,BaseballField,2
747,AID\BaseballField\baseballfield_169.jpg,BaseballField,2
748,AID\BaseballField\baseballfield_17.jpg,BaseballField,2
749,AID\BaseballField\baseballfield_170.jpg,BaseballField,2
750,AID\BaseballField\baseballfield_171.jpg,BaseballField,2
751,AID\BaseballField\baseballfield_172.jpg,BaseballField,2
752,AID\BaseballField\baseballfield_173.jpg,BaseballField,2
753,AID\BaseballField\baseballfield_174.jpg,BaseballField,2
754,AID\BaseballField\baseballfield_175.jpg,BaseballField,2
755,AID\BaseballField\baseballfield_176.jpg,BaseballField,2
756,AID\BaseballField\baseballfield_177.jpg,BaseballField,2
757,AID\BaseballField\baseballfield_178.jpg,BaseballField,2
758,AID\BaseballField\baseballfield_179.jpg,BaseballField,2
759,AID\BaseballField\baseballfield_18.jpg,BaseballField,2
760,AID\BaseballField\baseballfield_180.jpg,BaseballField,2
761,AID\BaseballField\baseballfield_181.jpg,BaseballField,2
762,AID\BaseballField\baseballfield_182.jpg,BaseballField,2
763,AID\BaseballField\baseballfield_183.jpg,BaseballField,2
764,AID\BaseballField\baseballfield_184.jpg,BaseballField,2
765,AID\BaseballField\baseballfield_185.jpg,BaseballField,2
766,AID\BaseballField\baseballfield_186.jpg,BaseballField,2
767,AID\BaseballField\baseballfield_187.jpg,BaseballField,2
768,AID\BaseballField\baseballfield_188.jpg,BaseballField,2
769,AID\BaseballField\baseballfield_189.jpg,BaseballField,2
770,AID\BaseballField\baseballfield_19.jpg,BaseballField,2
771,AID\BaseballField\baseballfield_190.jpg,BaseballField,2
772,AID\BaseballField\baseballfield_191.jpg,BaseballField,2
773,AID\BaseballField\baseballfield_192.jpg,BaseballField,2
774,AID\BaseballField\baseballfield_193.jpg,BaseballField,2
775,AID\BaseballField\baseballfield_194.jpg,BaseballField,2
776,AID\BaseballField\baseballfield_195.jpg,BaseballField,2
777,AID\BaseballField\baseballfield_196.jpg,BaseballField,2
778,AID\BaseballField\baseballfield_197.jpg,BaseballField,2
779,AID\BaseballField\baseballfield_198.jpg,BaseballField,2
780,AID\BaseballField\baseballfield_199.jpg,BaseballField,2
781,AID\BaseballField\baseballfield_2.jpg,BaseballField,2
782,AID\BaseballField\baseballfield_20.jpg,BaseballField,2
783,AID\BaseballField\baseballfield_200.jpg,BaseballField,2
784,AID\BaseballField\baseballfield_201.jpg,BaseballField,2
785,AID\BaseballField\baseballfield_202.jpg,BaseballField,2
786,AID\BaseballField\baseballfield_203.jpg,BaseballField,2
787,AID\BaseballField\baseballfield_204.jpg,BaseballField,2
788,AID\BaseballField\baseballfield_205.jpg,BaseballField,2
789,AID\BaseballField\baseballfield_206.jpg,BaseballField,2
790,AID\BaseballField\baseballfield_207.jpg,BaseballField,2
791,AID\BaseballField\baseballfield_208.jpg,BaseballField,2
792,AID\BaseballField\baseballfield_209.jpg,BaseballField,2
793,AID\BaseballField\baseballfield_21.jpg,BaseballField,2
794,AID\BaseballField\baseballfield_210.jpg,BaseballField,2
795,AID\BaseballField\baseballfield_211.jpg,BaseballField,2
796,AID\BaseballField\baseballfield_212.jpg,BaseballField,2
797,AID\BaseballField\baseballfield_213.jpg,BaseballField,2
798,AID\BaseballField\baseballfield_214.jpg,BaseballField,2
799,AID\BaseballField\baseballfield_215.jpg,BaseballField,2
800,AID\BaseballField\baseballfield_216.jpg,BaseballField,2
801,AID\BaseballField\baseballfield_217.jpg,BaseballField,2
802,AID\BaseballField\baseballfield_218.jpg,BaseballField,2
803,AID\BaseballField\baseballfield_219.jpg,BaseballField,2
804,AID\BaseballField\baseballfield_22.jpg,BaseballField,2
805,AID\BaseballField\baseballfield_220.jpg,BaseballField,2
806,AID\BaseballField\baseballfield_23.jpg,BaseballField,2
807,AID\BaseballField\baseballfield_24.jpg,BaseballField,2
808,AID\BaseballField\baseballfield_25.jpg,BaseballField,2
809,AID\BaseballField\baseballfield_26.jpg,BaseballField,2
810,AID\BaseballField\baseballfield_27.jpg,BaseballField,2
811,AID\BaseballField\baseballfield_28.jpg,BaseballField,2
812,AID\BaseballField\baseballfield_29.jpg,BaseballField,2
813,AID\BaseballField\baseballfield_3.jpg,BaseballField,2
814,AID\BaseballField\baseballfield_30.jpg,BaseballField,2
815,AID\BaseballField\baseballfield_31.jpg,BaseballField,2
816,AID\BaseballField\baseballfield_32.jpg,BaseballField,2
817,AID\BaseballField\baseballfield_33.jpg,BaseballField,2
818,AID\BaseballField\baseballfield_34.jpg,BaseballField,2
819,AID\BaseballField\baseballfield_35.jpg,BaseballField,2
820,AID\BaseballField\baseballfield_36.jpg,BaseballField,2
821,AID\BaseballField\baseballfield_37.jpg,BaseballField,2
822,AID\BaseballField\baseballfield_38.jpg,BaseballField,2
823,AID\BaseballField\baseballfield_39.jpg,BaseballField,2
824,AID\BaseballField\baseballfield_4.jpg,BaseballField,2
825,AID\BaseballField\baseballfield_40.jpg,BaseballField,2
826,AID\BaseballField\baseballfield_41.jpg,BaseballField,2
827,AID\BaseballField\baseballfield_42.jpg,BaseballField,2
828,AID\BaseballField\baseballfield_43.jpg,BaseballField,2
829,AID\BaseballField\baseballfield_44.jpg,BaseballField,2
830,AID\BaseballField\baseballfield_45.jpg,BaseballField,2
831,AID\BaseballField\baseballfield_46.jpg,BaseballField,2
832,AID\BaseballField\baseballfield_47.jpg,BaseballField,2
833,AID\BaseballField\baseballfield_48.jpg,BaseballField,2
834,AID\BaseballField\baseballfield_49.jpg,BaseballField,2
835,AID\BaseballField\baseballfield_5.jpg,BaseballField,2
836,AID\BaseballField\baseballfield_50.jpg,BaseballField,2
837,AID\BaseballField\baseballfield_51.jpg,BaseballField,2
838,AID\BaseballField\baseballfield_52.jpg,BaseballField,2
839,AID\BaseballField\baseballfield_53.jpg,BaseballField,2
840,AID\BaseballField\baseballfield_54.jpg,BaseballField,2
841,AID\BaseballField\baseballfield_55.jpg,BaseballField,2
842,AID\BaseballField\baseballfield_56.jpg,BaseballField,2
843,AID\BaseballField\baseballfield_57.jpg,BaseballField,2
844,AID\BaseballField\baseballfield_58.jpg,BaseballField,2
845,AID\BaseballField\baseballfield_59.jpg,BaseballField,2
846,AID\BaseballField\baseballfield_6.jpg,BaseballField,2
847,AID\BaseballField\baseballfield_60.jpg,BaseballField,2
848,AID\BaseballField\baseballfield_61.jpg,BaseballField,2
849,AID\BaseballField\baseballfield_62.jpg,BaseballField,2
850,AID\BaseballField\baseballfield_63.jpg,BaseballField,2
851,AID\BaseballField\baseballfield_64.jpg,BaseballField,2
852,AID\BaseballField\baseballfield_65.jpg,BaseballField,2
853,AID\BaseballField\baseballfield_66.jpg,BaseballField,2
854,AID\BaseballField\baseballfield_67.jpg,BaseballField,2
855,AID\BaseballField\baseballfield_68.jpg,BaseballField,2
856,AID\BaseballField\baseballfield_69.jpg,BaseballField,2
857,AID\BaseballField\baseballfield_7.jpg,BaseballField,2
858,AID\BaseballField\baseballfield_70.jpg,BaseballField,2
859,AID\BaseballField\baseballfield_71.jpg,BaseballField,2
860,AID\BaseballField\baseballfield_72.jpg,BaseballField,2
861,AID\BaseballField\baseballfield_73.jpg,BaseballField,2
862,AID\BaseballField\baseballfield_74.jpg,BaseballField,2
863,AID\BaseballField\baseballfield_75.jpg,BaseballField,2
864,AID\BaseballField\baseballfield_76.jpg,BaseballField,2
865,AID\BaseballField\baseballfield_77.jpg,BaseballField,2
866,AID\BaseballField\baseballfield_78.jpg,BaseballField,2
867,AID\BaseballField\baseballfield_79.jpg,BaseballField,2
868,AID\BaseballField\baseballfield_8.jpg,BaseballField,2
869,AID\BaseballField\baseballfield_80.jpg,BaseballField,2
870,AID\BaseballField\baseballfield_81.jpg,BaseballField,2
871,AID\BaseballField\baseballfield_82.jpg,BaseballField,2
872,AID\BaseballField\baseballfield_83.jpg,BaseballField,2
873,AID\BaseballField\baseballfield_84.jpg,BaseballField,2
874,AID\BaseballField\baseballfield_85.jpg,BaseballField,2
875,AID\BaseballField\baseballfield_86.jpg,BaseballField,2
876,AID\BaseballField\baseballfield_87.jpg,BaseballField,2
877,AID\BaseballField\baseballfield_88.jpg,BaseballField,2
878,AID\BaseballField\baseballfield_89.jpg,BaseballField,2
879,AID\BaseballField\baseballfield_9.jpg,BaseballField,2
880,AID\BaseballField\baseballfield_90.jpg,BaseballField,2
881,AID\BaseballField\baseballfield_91.jpg,BaseballField,2
882,AID\BaseballField\baseballfield_92.jpg,BaseballField,2
883,AID\BaseballField\baseballfield_93.jpg,BaseballField,2
884,AID\BaseballField\baseballfield_94.jpg,BaseballField,2
885,AID\BaseballField\baseballfield_95.jpg,BaseballField,2
886,AID\BaseballField\baseballfield_96.jpg,BaseballField,2
887,AID\BaseballField\baseballfield_97.jpg,BaseballField,2
888,AID\BaseballField\baseballfield_98.jpg,BaseballField,2
889,AID\BaseballField\baseballfield_99.jpg,BaseballField,2
890,AID\Beach\beach_1.jpg,Beach,3
891,AID\Beach\beach_10.jpg,Beach,3
892,AID\Beach\beach_100.jpg,Beach,3
893,AID\Beach\beach_101.jpg,Beach,3
894,AID\Beach\beach_102.jpg,Beach,3
895,AID\Beach\beach_103.jpg,Beach,3
896,AID\Beach\beach_104.jpg,Beach,3
897,AID\Beach\beach_105.jpg,Beach,3
898,AID\Beach\beach_106.jpg,Beach,3
899,AID\Beach\beach_107.jpg,Beach,3
900,AID\Beach\beach_108.jpg,Beach,3
901,AID\Beach\beach_109.jpg,Beach,3
902,AID\Beach\beach_11.jpg,Beach,3
903,AID\Beach\beach_110.jpg,Beach,3
904,AID\Beach\beach_111.jpg,Beach,3
905,AID\Beach\beach_112.jpg,Beach,3
906,AID\Beach\beach_113.jpg,Beach,3
907,AID\Beach\beach_114.jpg,Beach,3
908,AID\Beach\beach_115.jpg,Beach,3
909,AID\Beach\beach_116.jpg,Beach,3
910,AID\Beach\beach_117.jpg,Beach,3
911,AID\Beach\beach_118.jpg,Beach,3
912,AID\Beach\beach_119.jpg,Beach,3
913,AID\Beach\beach_12.jpg,Beach,3
914,AID\Beach\beach_120.jpg,Beach,3
915,AID\Beach\beach_121.jpg,Beach,3
916,AID\Beach\beach_122.jpg,Beach,3
917,AID\Beach\beach_123.jpg,Beach,3
918,AID\Beach\beach_124.jpg,Beach,3
919,AID\Beach\beach_125.jpg,Beach,3
920,AID\Beach\beach_126.jpg,Beach,3
921,AID\Beach\beach_127.jpg,Beach,3
922,AID\Beach\beach_128.jpg,Beach,3
923,AID\Beach\beach_129.jpg,Beach,3
924,AID\Beach\beach_13.jpg,Beach,3
925,AID\Beach\beach_130.jpg,Beach,3
926,AID\Beach\beach_131.jpg,Beach,3
927,AID\Beach\beach_132.jpg,Beach,3
928,AID\Beach\beach_133.jpg,Beach,3
929,AID\Beach\beach_134.jpg,Beach,3
930,AID\Beach\beach_135.jpg,Beach,3
931,AID\Beach\beach_136.jpg,Beach,3
932,AID\Beach\beach_137.jpg,Beach,3
933,AID\Beach\beach_138.jpg,Beach,3
934,AID\Beach\beach_139.jpg,Beach,3
935,AID\Beach\beach_14.jpg,Beach,3
936,AID\Beach\beach_140.jpg,Beach,3
937,AID\Beach\beach_141.jpg,Beach,3
938,AID\Beach\beach_142.jpg,Beach,3
939,AID\Beach\beach_143.jpg,Beach,3
940,AID\Beach\beach_144.jpg,Beach,3
941,AID\Beach\beach_145.jpg,Beach,3
942,AID\Beach\beach_146.jpg,Beach,3
943,AID\Beach\beach_147.jpg,Beach,3
944,AID\Beach\beach_148.jpg,Beach,3
945,AID\Beach\beach_149.jpg,Beach,3
946,AID\Beach\beach_15.jpg,Beach,3
947,AID\Beach\beach_150.jpg,Beach,3
948,AID\Beach\beach_151.jpg,Beach,3
949,AID\Beach\beach_152.jpg,Beach,3
950,AID\Beach\beach_153.jpg,Beach,3
951,AID\Beach\beach_154.jpg,Beach,3
952,AID\Beach\beach_155.jpg,Beach,3
953,AID\Beach\beach_156.jpg,Beach,3
954,AID\Beach\beach_157.jpg,Beach,3
955,AID\Beach\beach_158.jpg,Beach,3
956,AID\Beach\beach_159.jpg,Beach,3
957,AID\Beach\beach_16.jpg,Beach,3
958,AID\Beach\beach_160.jpg,Beach,3
959,AID\Beach\beach_161.jpg,Beach,3
960,AID\Beach\beach_162.jpg,Beach,3
961,AID\Beach\beach_163.jpg,Beach,3
962,AID\Beach\beach_164.jpg,Beach,3
963,AID\Beach\beach_165.jpg,Beach,3
964,AID\Beach\beach_166.jpg,Beach,3
965,AID\Beach\beach_167.jpg,Beach,3
966,AID\Beach\beach_168.jpg,Beach,3
967,AID\Beach\beach_169.jpg,Beach,3
968,AID\Beach\beach_17.jpg,Beach,3
969,AID\Beach\beach_170.jpg,Beach,3
970,AID\Beach\beach_171.jpg,Beach,3
971,AID\Beach\beach_172.jpg,Beach,3
972,AID\Beach\beach_173.jpg,Beach,3
973,AID\Beach\beach_174.jpg,Beach,3
974,AID\Beach\beach_175.jpg,Beach,3
975,AID\Beach\beach_176.jpg,Beach,3
976,AID\Beach\beach_177.jpg,Beach,3
977,AID\Beach\beach_178.jpg,Beach,3
